Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2021,2,febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,39,1
2021,2,febrer,RP Central,ABP Berguedà,Barcelona,Berguedà,Berga,Via Pública urbana,Delicte,Robatori amb violència i/o intimidació,Orientació política,Víctima,HOME,70,1
2021,2,febrer,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,Resta municipis ABP Baix Empordà - La Bisbal,Bar_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,14,1
2021,2,febrer,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,Mont-ras,Bar_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,40,1
2021,2,febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Lesions (lleu),Ètnic/origen nacional/origen racial,Persona autora,DONA,42,1
2021,2,febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Lesions (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,54,1
2021,2,febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Lesions (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,29,1
2021,2,febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Supermercat_CC,Delicte,Lesions (lleu),Ètnic/origen nacional/origen racial,Persona autora,home,19,1
2021,2,febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,28,1
2021,2,febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys (lleu),Ètnic/origen nacional/origen racial,Persona autora,DONA,20,1
2021,2,febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,44,1
2021,2,febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,28,1
2021,2,febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Depen. Govern Local,Delicte,Furt (lleu),LGTBI-fòbia,Persona autora,DONA,25,1
2021,2,febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Depen. Govern Local,Delicte,Furt (lleu),LGTBI-fòbia,Víctima,DONA,36,1
2021,2,febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Depen. Govern Local,Delicte,Furt (lleu),LGTBI-fòbia,Víctima,DONA,18,1
2021,2,febrer,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,DONA,40,1
2021,2,febrer,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,DONA,34,1
2021,2,febrer,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),Orientació política,Víctima,DONA,50,1
2021,2,febrer,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Persona autora,HOME,22,1
2021,2,febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Empresa general/fàbrica,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Víctima,HOME,21,1
2021,2,febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Danys,LGTBI-fòbia,Persona autora,HOME,44,1
2021,2,febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,HOME,47,1
2021,2,febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,HOME,36,1
2021,2,febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Via Pública urbana,Infracció administrativa,Celeb. Reunió/Manif. No comunicat,Ètnic/origen nacional/origen racial,Persona autora,DONA,66,1
2021,2,febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Via Pública urbana,Infracció administrativa,Celeb. Reunió/Manif. No comunicat,Etnic/origen nacional/origen racial,Víctima,HOME,27,1
2021,2,febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Danys (lleu),Orientació política,Víctima,HOME,21,1
2021,3,març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Botiga d'alimentació/Begudes_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,12,1
2021,3,març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Botiga d'alimentació/Begudes_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,43,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Resta municipis ABP Tarragonès,Hab. 1a Res. Pis/apartament,Delicte,Descobriment i revelació de secrets,Ètnic/origen nacional/origen racial,Persona autora,HOME,60,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Resta municipis ABP Tarragonès,Hab. 1a Res. Pis/apartament,Delicte,Descobriment i revelació de secrets,Ètnic/origen nacional/origen racial,Persona autora,DONA,48,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Torredembarra,Hab. 1a Res. Pis/apartament,Delicte,Descobriment i revelació de secrets,Etnic/origen nacional/origen racial,Víctima,DONA,51,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Torredembarra,Hab. 1a Res. Pis/apartament,Delicte,Descobriment i revelació de secrets,Etnic/origen nacional/origen racial,Víctima,DONA,22,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Torredembarra,Hab. 1a Res. Pis/apartament,Delicte,Descobriment i revelació de secrets,Etnic/origen nacional/origen racial,Víctima,HOME,20,1
2021,3,març,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Lesions (lleu),Sexisme,Persona autora,HOME,49,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Persona autora,HOME,43,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Víctima,HOME,47,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Víctima,HOME,36,1
2021,3,març,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Parc natural,Altres,Diligències informatives,Ètnic/origen nacional/origen racial,Persona autora,DONA,38,1
2021,3,març,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Parc natural,Altres,Diligències informatives,Ètnic/origen nacional/origen racial,Persona autora,HOME,35,1
2021,3,març,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Parc natural,Altres,Diligències informatives,Etnic/origen nacional/origen racial,Víctima,HOME,65,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,43,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,33,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,28,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,34,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,32,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,38,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,27,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,55,1
2021,3,març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Casa adossada,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,43,1
2021,3,març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Hab. 1a Res. Casa adossada,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,24,1
2021,3,març,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Priorat,Resta municipis ABP Baix Camp - Priorat,Institut,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Persona autora,HOME,34,1
2021,3,març,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Infracció administrativa,Actes exhibició obscena/atemptin llib. sexual,Etnic/origen nacional/origen racial,Víctima,DONA,43,1
2021,3,març,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Infracció administrativa,Actes exhibició obscena/atemptin llib. sexual,Etnic/origen nacional/origen racial,Víctima,HOME,45,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,44,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,48,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,DONA,27,1
2021,3,març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,48,1
2021,3,març,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Sant Feliu de Llobregat,Via Pública urbana,Delicte,Lesions (lleu),LGTBI-fòbia,Víctima,DONA,37,1
2021,3,març,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Danys,Sexisme,Víctima,DONA,44,1
2021,3,març,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Danys,Sexisme,Persona autora,HOME,23,1
2021,3,març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via Pública urbana,Infracció administrativa,Actes exhibició obscena/atemptin llib. sexual,Etnic/origen nacional/origen racial,Víctima,HOME,54,1
2021,3,març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via Pública urbana,Infracció administrativa,Actes exhibició obscena/atemptin llib. sexual,Ètnic/origen nacional/origen racial,Persona autora,HOME,60,1
2021,3,març,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Sant Vicenç dels Horts,Empresa general/fàbrica,Delicte,Contra exer. drets fonamentals i llib. públiques,Discapacitat psíquic/mental,Persona autora,DONA,15,1
2021,3,març,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Sant Vicenç dels Horts,Empresa general/fàbrica,Delicte,Contra exer. drets fonamentals i llib. públiques,Discapacitat psíquic/mental,Víctima,DONA,17,1
2021,3,març,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,34,1
2021,3,març,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Centre de Menors,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,18,1
2021,3,març,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Reus,Via Pública urbana,Delicte,Amenaces (lleu),Orientació política,Víctima,HOME,47,1
2021,3,març,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Reus,Via Pública urbana,Delicte,Amenaces (lleu),Orientació política,Persona autora,HOME,40,1
2021,3,març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,Delicte,Danys (lleu),Orientació política,Víctima,HOME,47,1
2021,3,març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Sant Andreu de la Barca,Parcs/Jardins,Delicte,Tracte degradant / vexatori,Sexisme,Víctima,DONA,12,1
2021,3,març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Sant Andreu de la Barca,Parcs/Jardins,Delicte,Tracte degradant / vexatori,Sexisme,Persona autora,HOME,12,1
2021,3,març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Sant Andreu de la Barca,Parcs/Jardins,Delicte,Tracte degradant / vexatori,Sexisme,Persona autora,HOME,12,1
2021,3,març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Sant Andreu de la Barca,Parcs/Jardins,Delicte,Tracte degradant / vexatori,Sexisme,Persona autora,HOME,12,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,61,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,49,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,51,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,81,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,26,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,49,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,23,1
2021,3,març,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,25,1
2021,3,març,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Malgrat de Mar,Via Pública urbana,Delicte,Tracte degradant / vexatori,Etnic/origen nacional/origen racial,Víctima,HOME,60,1
2021,3,març,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta municipis ABP Arenys de Mar,Via Pública urbana,Delicte,Tracte degradant / vexatori,Ètnic/origen nacional/origen racial,Persona autora,HOME,60,1
2021,3,març,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta municipis ABP Arenys de Mar,Via Pública urbana,Delicte,Tracte degradant / vexatori,Ètnic/origen nacional/origen racial,Persona autora,HOME,50,1
2021,3,març,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Bar_COM,Delicte,Amenaces,LGTBI-fòbia,Persona autora,HOME,35,1
2021,3,març,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Bar_COM,Delicte,Amenaces,LGTBI-fòbia,Víctima,DONA,30,1
2021,3,març,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Bar_COM,Delicte,Amenaces,LGTBI-fòbia,Persona autora,DONA,53,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Tren RENFE-ADIF estació,Delicte,Lesions (lleu),LGTBI-fòbia,Persona autora,HOME,41,1
2021,3,març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Tren RENFE-ADIF estació,Delicte,Lesions (lleu),LGTBI-fòbia,Víctima,HOME,31,1
2021,3,març,RP Girona,ABP Selva Interior,Girona,Selva,Resta municipis ABP Selva Interior,Via Pública urbana,Delicte,Amenaces (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,50,1
2021,3,març,RP Girona,ABP Selva Interior,Girona,Selva,Resta municipis ABP Selva Interior,Via Pública urbana,Delicte,Amenaces (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,35,1
2021,3,març,RP Girona,ABP Selva Interior,Girona,Selva,Caldes de Malavella,Via Pública urbana,Delicte,Amenaces (lleu),Etnic/origen nacional/origen racial,Víctima,HOME,23,1
2021,3,març,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. 1a Res. Casa aïllada/4vents,Delicte,Amenaces (lleu),Orientació política,Persona autora,HOME,19,1
2021,3,març,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. 1a Res. Casa aïllada/4vents,Delicte,Amenaces (lleu),Orientació política,Víctima,HOME,24,1
2021,3,març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Trencament de condemna (resolució judicial),Ètnic/origen nacional/origen racial,Persona autora,HOME,58,1
2021,3,març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Trencament de condemna (resolució judicial),Ètnic/origen nacional/origen racial,Persona autora,DONA,75,1
2021,3,març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Trencament de condemna (resolució judicial),Etnic/origen nacional/origen racial,Víctima,DONA,30,1
2021,3,març,RP Central,ABP Anoia,Barcelona,Anoia,els Hostalets de Pierola,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,DONA,33,1
2021,3,març,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Persona autora,HOME,43,1
2021,3,març,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,36,1
2021,3,març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Tren RENFE-ADIF estació,Delicte,Maltractament d'obra sense lesió (lleu),Religiós,Víctima,HOME,42,1
2021,4,abril,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. 1a Res. Pis/apartament,Delicte,Tracte degradant / vexatori,Religiós,Persona autora,HOME,32,1
2021,4,abril,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. 1a Res. Pis/apartament,Delicte,Tracte degradant / vexatori,Religiós,Víctima,DONA,41,1
2021,4,abril,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Hab. 1a Res. Pis/apartament,Delicte,Assetjament,LGTBI-fòbia,Víctima,DONA,42,1
